ticket,signal_time,leg,open_time,close_time,entry_price,exit_price,exit_reason,pl_pct,R,bars_held
24089,2024-11-12 16:15:00,1,2024-11-12 16:30:00,2024-11-13 02:30:00,86460.6000,87129.8004,Stop,0.7740,1.2900,40
24090,2024-11-12 15:45:00,3,2024-11-12 16:30:00,2024-11-13 02:30:00,86460.6000,87129.8004,Stop,0.7740,1.2900,40
24091,2024-11-12 16:15:00,2,2024-11-12 16:45:00,2024-11-13 02:30:00,87081.9000,87124.5269,Stop,0.0490,0.0816,39
24092,2024-11-12 16:15:00,3,2024-11-12 17:00:00,2024-11-13 04:30:00,87115.1000,87103.7367,Stop,-0.0130,-0.0217,46
24093,2024-11-13 03:30:00,0,2024-11-13 03:30:00,2024-11-13 04:30:00,87411.6000,86887.1304,Stop,-0.6000,-1.0000,4
24094,2024-11-13 03:30:00,1,2024-11-13 03:45:00,2024-11-13 04:30:00,87226.5000,86703.1410,Stop,-0.6000,-1.0000,3
24095,2024-11-13 03:30:00,2,2024-11-13 04:00:00,2024-11-13 04:30:00,87234.0000,86710.5960,Stop,-0.6000,-1.0000,2
24096,2024-11-13 03:30:00,3,2024-11-13 04:15:00,2024-11-13 04:30:00,87594.3000,87068.7342,Stop,-0.6000,-1.0000,1
24097,2024-11-13 04:45:00,0,2024-11-13 04:45:00,2024-11-13 19:15:00,86772.1000,90882.6644,Stop,4.7372,7.8953,58
24098,2024-11-13 04:45:00,1,2024-11-13 05:00:00,2024-11-13 05:45:00,87152.9000,86629.9826,Stop,-0.6000,-1.0000,3
24099,2024-11-13 04:45:00,2,2024-11-13 05:15:00,2024-11-13 05:45:00,87279.3000,86755.6242,Stop,-0.6000,-1.0000,2
24100,2024-11-13 04:45:00,3,2024-11-13 05:30:00,2024-11-13 05:45:00,87304.3000,86780.4742,Stop,-0.6000,-1.0000,1
24101,2024-11-13 19:30:00,0,2024-11-13 19:30:00,2024-11-13 19:30:00,91241.2000,90693.7528,Stop,-0.6000,-1.0000,0
24102,2024-11-13 19:45:00,0,2024-11-13 19:45:00,2024-11-13 20:00:00,90702.2000,90157.9868,Stop,-0.6000,-1.0000,1
24103,2024-11-13 19:30:00,1,2024-11-13 19:45:00,2024-11-13 20:00:00,90702.2000,90157.9868,Stop,-0.6000,-1.0000,1
24104,2024-11-13 19:45:00,1,2024-11-13 20:00:00,2024-11-13 20:00:00,90300.2000,89758.3988,Stop,-0.6000,-1.0000,0
24105,2024-11-13 19:30:00,2,2024-11-13 20:00:00,2024-11-13 20:00:00,90300.2000,89758.3988,Stop,-0.6000,-1.0000,0
24106,2024-11-13 19:45:00,2,2024-11-13 20:15:00,2024-11-13 20:45:00,90836.2000,90291.1828,Stop,-0.6000,-1.0000,2
24107,2024-11-13 19:30:00,3,2024-11-13 20:15:00,2024-11-13 20:45:00,90836.2000,90291.1828,Stop,-0.6000,-1.0000,2
24108,2024-11-13 20:30:00,0,2024-11-13 20:30:00,2024-11-13 20:45:00,90671.7000,90127.6698,Stop,-0.6000,-1.0000,1
24109,2024-11-13 19:45:00,3,2024-11-13 20:30:00,2024-11-13 20:45:00,90671.7000,90127.6698,Stop,-0.6000,-1.0000,1
24110,2024-11-13 20:30:00,1,2024-11-13 20:45:00,2024-11-13 20:45:00,90853.7000,90308.5778,Stop,-0.6000,-1.0000,0
24111,2024-11-13 21:00:00,0,2024-11-13 21:00:00,2024-11-13 21:00:00,89772.2000,89233.5668,Stop,-0.6000,-1.0000,0
24112,2024-11-13 20:30:00,2,2024-11-13 21:00:00,2024-11-13 21:00:00,89772.2000,89233.5668,Stop,-0.6000,-1.0000,0
24113,2024-11-13 21:15:00,0,2024-11-13 21:15:00,2024-11-13 21:15:00,88667.7000,88135.6938,Stop,-0.6000,-1.0000,0
24114,2024-11-13 21:00:00,1,2024-11-13 21:15:00,2024-11-13 21:15:00,88667.7000,88135.6938,Stop,-0.6000,-1.0000,0
24115,2024-11-13 20:30:00,3,2024-11-13 21:15:00,2024-11-13 21:15:00,88667.7000,88135.6938,Stop,-0.6000,-1.0000,0
24116,2024-11-13 21:30:00,0,2024-11-13 21:30:00,2024-11-14 14:45:00,88838.2000,89434.7936,Stop,0.6716,1.1193,69
24117,2024-11-13 21:15:00,1,2024-11-13 21:30:00,2024-11-14 14:45:00,88838.2000,89434.7936,Stop,0.6716,1.1193,69
24118,2024-11-13 21:00:00,2,2024-11-13 21:30:00,2024-11-14 14:45:00,88838.2000,89434.7936,Stop,0.6716,1.1193,69
24119,2024-11-13 21:30:00,1,2024-11-13 21:45:00,2024-11-13 21:45:00,89442.2000,88905.5468,Stop,-0.6000,-1.0000,0
24120,2024-11-13 21:15:00,2,2024-11-13 21:45:00,2024-11-13 21:45:00,89442.2000,88905.5468,Stop,-0.6000,-1.0000,0
24121,2024-11-13 21:00:00,3,2024-11-13 21:45:00,2024-11-13 21:45:00,89442.2000,88905.5468,Stop,-0.6000,-1.0000,0
24122,2024-11-13 21:30:00,2,2024-11-13 22:00:00,2024-11-14 14:45:00,88602.0000,89430.9049,Stop,0.9355,1.5592,67
24123,2024-11-13 21:15:00,3,2024-11-13 22:00:00,2024-11-14 14:45:00,88602.0000,89430.9049,Stop,0.9355,1.5592,67
24124,2024-11-13 21:30:00,3,2024-11-13 22:15:00,2024-11-14 14:45:00,89440.8000,89399.1496,Stop,-0.0466,-0.0776,66
24125,2024-11-14 18:00:00,0,2024-11-14 18:00:00,2024-11-14 20:00:00,89242.7000,88707.2438,Stop,-0.6000,-1.0000,8
24126,2024-11-14 18:00:00,1,2024-11-14 18:15:00,2024-11-14 18:30:00,89630.2000,89092.4188,Stop,-0.6000,-1.0000,1
24127,2024-11-14 18:00:00,2,2024-11-14 18:30:00,2024-11-14 20:00:00,89363.2000,88827.0208,Stop,-0.6000,-1.0000,6
24128,2024-11-14 18:00:00,3,2024-11-14 18:45:00,2024-11-14 20:00:00,89100.7000,88566.0958,Stop,-0.6000,-1.0000,5
24129,2024-11-14 22:30:00,0,2024-11-14 22:30:00,2024-11-14 22:30:00,87729.6000,87203.2224,Stop,-0.6000,-1.0000,0
24130,2024-11-14 22:30:00,1,2024-11-14 22:45:00,2024-11-14 23:00:00,87869.0000,87341.7860,Stop,-0.6000,-1.0000,1
24131,2024-11-14 22:30:00,2,2024-11-14 23:00:00,2024-11-14 23:00:00,87622.9000,87097.1626,Stop,-0.6000,-1.0000,0
24132,2024-11-14 22:30:00,3,2024-11-14 23:15:00,2024-11-15 15:00:00,86948.9000,88578.2176,Stop,1.8739,3.1231,63
24133,2024-11-15 09:00:00,0,2024-11-15 09:00:00,2024-11-15 14:30:00,88074.7000,88638.5953,Stop,0.6402,1.0671,22
24134,2024-11-15 09:00:00,1,2024-11-15 09:15:00,2024-11-15 14:30:00,88799.2000,88628.2213,Stop,-0.1925,-0.3209,21
24135,2024-11-15 09:00:00,2,2024-11-15 09:30:00,2024-11-15 14:30:00,89175.2000,88640.1488,Stop,-0.6000,-1.0000,20
24136,2024-11-15 09:00:00,3,2024-11-15 09:45:00,2024-11-15 14:30:00,89048.3000,88633.1318,Stop,-0.4662,-0.7770,19
24137,2024-11-15 20:30:00,0,2024-11-15 20:30:00,2024-11-15 20:45:00,90907.2000,91460.2000,Friday,0.6083,1.0139,1
24138,2024-11-15 20:30:00,1,2024-11-15 20:45:00,2024-11-15 20:45:00,91148.7000,91460.2000,Friday,0.3417,0.5696,0
24139,2024-11-15 20:30:00,2,2024-11-15 21:00:00,2024-11-15 21:00:00,91468.2000,91347.2000,Friday,-0.1323,-0.2205,0
24140,2024-11-15 21:15:00,0,2024-11-15 21:15:00,2024-11-15 21:15:00,91347.7000,91316.2000,Friday,-0.0345,-0.0575,0
24141,2024-11-15 20:30:00,3,2024-11-15 21:15:00,2024-11-15 21:15:00,91347.7000,91316.2000,Friday,-0.0345,-0.0575,0
24142,2024-11-15 21:15:00,1,2024-11-15 21:30:00,2024-11-15 21:30:00,91327.2000,91443.7000,Friday,0.1276,0.2126,0
24143,2024-11-15 21:15:00,2,2024-11-15 21:45:00,2024-11-15 21:45:00,91444.2000,91671.1000,Friday,0.2481,0.4135,0
24144,2024-11-15 21:15:00,3,2024-11-15 22:00:00,2024-11-15 22:00:00,91668.4000,91335.9000,Friday,-0.3627,-0.6045,0
24145,2024-11-16 02:45:00,0,2024-11-16 02:45:00,2024-11-16 12:00:00,91420.4000,90871.8776,Stop,-0.6000,-1.0000,37
24146,2024-11-16 02:45:00,1,2024-11-16 03:00:00,2024-11-16 12:00:00,91410.6000,90862.1364,Stop,-0.6000,-1.0000,36
24147,2024-11-16 02:45:00,2,2024-11-16 03:15:00,2024-11-16 12:00:00,91404.3000,90855.8742,Stop,-0.6000,-1.0000,35
24148,2024-11-16 02:45:00,3,2024-11-16 03:30:00,2024-11-16 12:00:00,91332.8000,90784.8032,Stop,-0.6000,-1.0000,34
24149,2024-11-16 12:15:00,0,2024-11-16 12:15:00,2024-11-16 15:45:00,90681.2000,90137.1128,Stop,-0.6000,-1.0000,14
24150,2024-11-16 12:15:00,1,2024-11-16 12:30:00,2024-11-16 15:30:00,90811.7000,90266.8298,Stop,-0.6000,-1.0000,12
24151,2024-11-16 12:15:00,2,2024-11-16 12:45:00,2024-11-16 15:15:00,90967.2000,90421.3968,Stop,-0.6000,-1.0000,10
24152,2024-11-16 12:15:00,3,2024-11-16 13:00:00,2024-11-16 15:30:00,90912.7000,90367.2238,Stop,-0.6000,-1.0000,10
24153,2024-11-16 16:00:00,0,2024-11-16 16:00:00,2024-11-17 01:45:00,90514.7000,90183.4142,Stop,-0.3660,-0.6100,39
24154,2024-11-16 16:00:00,1,2024-11-16 16:15:00,2024-11-17 01:30:00,90466.7000,90197.8964,Stop,-0.2971,-0.4952,37
24155,2024-11-16 16:00:00,2,2024-11-16 16:30:00,2024-11-17 01:30:00,90696.7000,90214.2576,Stop,-0.5319,-0.8865,36
24156,2024-11-16 16:00:00,3,2024-11-16 16:45:00,2024-11-17 01:30:00,90572.2000,90218.1420,Stop,-0.3909,-0.6515,35
24157,2024-11-17 02:15:00,0,2024-11-17 02:15:00,2024-11-17 13:30:00,89502.7000,90485.2460,Stop,1.0978,1.8296,45
24158,2024-11-17 02:15:00,1,2024-11-17 02:30:00,2024-11-17 13:30:00,89751.7000,90475.4589,Stop,0.8064,1.3440,44
24159,2024-11-17 02:15:00,2,2024-11-17 02:45:00,2024-11-17 13:30:00,89902.2000,90473.2000,Stop,0.6351,1.0586,43
24160,2024-11-17 02:15:00,3,2024-11-17 03:00:00,2024-11-17 13:30:00,90039.7000,90464.1222,Stop,0.4714,0.7856,42
24161,2024-11-18 01:45:00,0,2024-11-18 01:45:00,2024-11-18 11:00:00,90666.2000,91114.8531,Stop,0.4948,0.8247,37
24162,2024-11-18 01:45:00,1,2024-11-18 02:00:00,2024-11-18 11:00:00,90714.7000,91111.9102,Stop,0.4379,0.7298,36
24163,2024-11-18 01:45:00,2,2024-11-18 02:15:00,2024-11-18 11:00:00,90535.2000,91105.2180,Stop,0.6296,1.0493,35
24164,2024-11-18 01:45:00,3,2024-11-18 02:30:00,2024-11-18 11:00:00,90440.7000,91106.2313,Stop,0.7359,1.2265,34
24165,2024-11-18 11:15:00,0,2024-11-18 11:15:00,2024-11-18 11:30:00,91104.2000,90557.5748,Stop,-0.6000,-1.0000,1
24166,2024-11-18 11:15:00,1,2024-11-18 11:30:00,2024-11-18 11:30:00,90929.2000,90383.6248,Stop,-0.6000,-1.0000,0
24167,2024-11-18 11:15:00,2,2024-11-18 11:45:00,2024-11-18 13:00:00,90321.7000,89779.7698,Stop,-0.6000,-1.0000,5
24168,2024-11-18 11:15:00,3,2024-11-18 12:00:00,2024-11-18 13:00:00,90252.7000,89711.1838,Stop,-0.6000,-1.0000,4
24169,2024-11-18 14:00:00,0,2024-11-18 14:00:00,2024-11-18 16:45:00,89480.7000,91378.0844,Stop,2.1204,3.5341,11
24170,2024-11-18 14:00:00,1,2024-11-18 14:15:00,2024-11-18 16:45:00,90184.2000,91355.2844,Stop,1.2985,2.1642,10
24171,2024-11-18 14:00:00,2,2024-11-18 14:30:00,2024-11-18 14:45:00,90360.2000,89818.0388,Stop,-0.6000,-1.0000,1
24172,2024-11-18 14:00:00,3,2024-11-18 14:45:00,2024-11-18 14:45:00,90579.2000,90035.7248,Stop,-0.6000,-1.0000,0
24173,2024-11-18 17:00:00,0,2024-11-18 17:00:00,2024-11-18 18:30:00,91427.7000,90879.1338,Stop,-0.6000,-1.0000,6
24174,2024-11-18 17:00:00,1,2024-11-18 17:15:00,2024-11-18 18:30:00,91426.2000,90877.6428,Stop,-0.6000,-1.0000,5
24175,2024-11-18 17:00:00,2,2024-11-18 17:30:00,2024-11-18 17:30:00,91894.2000,91342.8348,Stop,-0.6000,-1.0000,0
24176,2024-11-18 17:00:00,3,2024-11-18 17:45:00,2024-11-18 18:30:00,91277.8000,90730.1332,Stop,-0.6000,-1.0000,3
24177,2024-11-18 18:45:00,0,2024-11-18 18:45:00,2024-11-18 19:15:00,90478.7000,89935.8278,Stop,-0.6000,-1.0000,2
24178,2024-11-18 18:45:00,1,2024-11-18 19:00:00,2024-11-18 19:15:00,90399.1000,89856.7054,Stop,-0.6000,-1.0000,1
24179,2024-11-18 18:45:00,2,2024-11-18 19:15:00,2024-11-18 23:15:00,90068.2000,90479.4684,Stop,0.4566,0.7610,16
24180,2024-11-18 18:45:00,3,2024-11-18 19:30:00,2024-11-18 23:15:00,89866.2000,90466.7384,Stop,0.6683,1.1138,15
24181,2024-11-18 20:45:00,0,2024-11-18 20:45:00,2024-11-18 23:00:00,91463.9000,90915.1166,Stop,-0.6000,-1.0000,9
24182,2024-11-18 20:45:00,1,2024-11-18 21:00:00,2024-11-18 23:00:00,91538.3000,90989.0702,Stop,-0.6000,-1.0000,8
24183,2024-11-18 20:45:00,2,2024-11-18 21:15:00,2024-11-18 21:45:00,92029.5000,91477.3230,Stop,-0.6000,-1.0000,2
24184,2024-11-18 20:45:00,3,2024-11-18 21:30:00,2024-11-18 22:00:00,91735.9000,91185.4846,Stop,-0.6000,-1.0000,2
24185,2024-11-18 23:15:00,0,2024-11-18 23:15:00,2024-11-18 23:15:00,90955.2000,90409.4688,Stop,-0.6000,-1.0000,0
24186,2024-11-18 23:15:00,1,2024-11-18 23:30:00,2024-11-19 13:45:00,90310.6000,91100.8509,Stop,0.8750,1.4584,57
24187,2024-11-18 23:15:00,2,2024-11-18 23:45:00,2024-11-19 14:00:00,90655.1000,91091.2918,Stop,0.4812,0.8019,57
24188,2024-11-18 23:15:00,3,2024-11-19 00:00:00,2024-11-19 13:45:00,90484.2000,91097.2156,Stop,0.6775,1.1291,55
24189,2024-11-19 01:15:00,0,2024-11-19 01:15:00,2024-11-19 14:00:00,90906.2000,91078.6082,Stop,0.1897,0.3161,51
24190,2024-11-19 01:15:00,1,2024-11-19 01:30:00,2024-11-19 14:00:00,90998.2000,91078.6504,Stop,0.0884,0.1473,50
24191,2024-11-19 01:15:00,2,2024-11-19 01:45:00,2024-11-19 14:00:00,91011.2000,91074.4789,Stop,0.0695,0.1159,49
24192,2024-11-19 01:15:00,3,2024-11-19 02:00:00,2024-11-19 14:00:00,90734.7000,91064.7678,Stop,0.3638,0.6063,48
24193,2024-11-19 14:30:00,0,2024-11-19 14:30:00,2024-11-19 20:45:00,91560.7000,92505.7813,Stop,1.0322,1.7203,25
24194,2024-11-19 14:30:00,1,2024-11-19 14:45:00,2024-11-19 20:45:00,91986.2000,92501.5760,Stop,0.5603,0.9338,24
24195,2024-11-19 14:30:00,2,2024-11-19 15:00:00,2024-11-19 20:45:00,91864.9000,92499.5536,Stop,0.6909,1.1514,23
24196,2024-11-19 14:30:00,3,2024-11-19 15:15:00,2024-11-19 20:45:00,92064.2000,92494.5376,Stop,0.4674,0.7791,22
24197,2024-11-19 21:00:00,0,2024-11-19 21:00:00,2024-11-19 21:15:00,92541.2000,91985.9528,Stop,-0.6000,-1.0000,1
24198,2024-11-19 21:00:00,1,2024-11-19 21:15:00,2024-11-19 22:30:00,92270.7000,91717.0758,Stop,-0.6000,-1.0000,5
24199,2024-11-19 21:30:00,0,2024-11-19 21:30:00,2024-11-19 22:30:00,92269.3000,91715.6842,Stop,-0.6000,-1.0000,4
24200,2024-11-19 21:00:00,2,2024-11-19 21:30:00,2024-11-19 22:30:00,92269.3000,91715.6842,Stop,-0.6000,-1.0000,4
24201,2024-11-19 21:30:00,1,2024-11-19 21:45:00,2024-11-19 22:30:00,92167.2000,91614.1968,Stop,-0.6000,-1.0000,3
24202,2024-11-19 21:00:00,3,2024-11-19 21:45:00,2024-11-19 22:30:00,92167.2000,91614.1968,Stop,-0.6000,-1.0000,3
24203,2024-11-19 21:30:00,2,2024-11-19 22:00:00,2024-11-19 22:30:00,92274.2000,91720.5548,Stop,-0.6000,-1.0000,2
24204,2024-11-19 21:30:00,3,2024-11-19 22:15:00,2024-11-19 22:30:00,92452.0000,91897.2880,Stop,-0.6000,-1.0000,1
24205,2024-11-19 22:45:00,0,2024-11-19 22:45:00,2024-11-20 16:30:00,91786.0000,93430.1773,Stop,1.7913,2.9855,71
24206,2024-11-19 22:45:00,1,2024-11-19 23:00:00,2024-11-20 16:30:00,91886.2000,93427.6778,Stop,1.6776,2.7960,70
24207,2024-11-19 22:45:00,2,2024-11-19 23:15:00,2024-11-20 16:30:00,91839.2000,93437.5916,Stop,1.7404,2.9007,69
24208,2024-11-19 22:45:00,3,2024-11-19 23:30:00,2024-11-20 03:00:00,92154.2000,91601.2748,Stop,-0.6000,-1.0000,14
24209,2024-11-20 16:45:00,0,2024-11-20 16:45:00,2024-11-21 14:30:00,93693.2000,96928.2167,Stop,3.4528,5.7546,87
24210,2024-11-20 16:45:00,1,2024-11-20 17:00:00,2024-11-20 18:30:00,94156.2000,93591.2628,Stop,-0.6000,-1.0000,6
24211,2024-11-20 16:45:00,2,2024-11-20 17:15:00,2024-11-20 18:30:00,94067.7000,93503.2938,Stop,-0.6000,-1.0000,5
24212,2024-11-20 16:45:00,3,2024-11-20 17:30:00,2024-11-20 18:30:00,94134.2000,93569.3948,Stop,-0.6000,-1.0000,4
24213,2024-11-21 14:45:00,0,2024-11-21 14:45:00,2024-11-21 15:00:00,97256.7000,96673.1598,Stop,-0.6000,-1.0000,1
24214,2024-11-21 14:45:00,1,2024-11-21 15:00:00,2024-11-21 15:15:00,97055.2000,96472.8688,Stop,-0.6000,-1.0000,1
24215,2024-11-21 15:15:00,0,2024-11-21 15:15:00,2024-11-21 15:15:00,96897.2000,96315.8168,Stop,-0.6000,-1.0000,0
24216,2024-11-21 14:45:00,2,2024-11-21 15:15:00,2024-11-21 15:15:00,96897.2000,96315.8168,Stop,-0.6000,-1.0000,0
24217,2024-11-21 15:30:00,0,2024-11-21 15:30:00,2024-11-22 13:15:00,96174.7000,97865.0271,Stop,1.7576,2.9293,87
24218,2024-11-21 15:15:00,1,2024-11-21 15:30:00,2024-11-22 13:15:00,96174.7000,97865.0271,Stop,1.7576,2.9293,87
24219,2024-11-21 14:45:00,3,2024-11-21 15:30:00,2024-11-22 13:15:00,96174.7000,97865.0271,Stop,1.7576,2.9293,87
24220,2024-11-21 15:30:00,1,2024-11-21 15:45:00,2024-11-22 13:15:00,96238.2000,97854.7882,Stop,1.6798,2.7996,86
24221,2024-11-21 15:15:00,2,2024-11-21 15:45:00,2024-11-22 13:15:00,96238.2000,97854.7882,Stop,1.6798,2.7996,86
24222,2024-11-21 15:30:00,2,2024-11-21 16:00:00,2024-11-22 13:15:00,96663.2000,97841.9358,Stop,1.2194,2.0324,85
24223,2024-11-21 15:15:00,3,2024-11-21 16:00:00,2024-11-22 13:15:00,96663.2000,97841.9358,Stop,1.2194,2.0324,85
24224,2024-11-21 15:30:00,3,2024-11-21 16:15:00,2024-11-22 13:15:00,96756.7000,97833.8080,Stop,1.1132,1.8554,84
24225,2024-11-22 13:30:00,0,2024-11-22 13:30:00,2024-11-22 20:45:00,97678.7000,99297.2000,Friday,1.6570,2.7616,29
24226,2024-11-22 13:30:00,1,2024-11-22 13:45:00,2024-11-22 20:45:00,97661.2000,99297.2000,Friday,1.6752,2.7920,28
24227,2024-11-22 13:30:00,2,2024-11-22 14:00:00,2024-11-22 14:45:00,97852.7000,97265.5838,Stop,-0.6000,-1.0000,3
24228,2024-11-22 13:30:00,3,2024-11-22 14:15:00,2024-11-22 14:30:00,98071.2000,97482.7728,Stop,-0.6000,-1.0000,1
24229,2024-11-22 21:30:00,0,2024-11-22 21:30:00,2024-11-22 21:30:00,99053.2000,99119.2000,Friday,0.0666,0.1111,0
24230,2024-11-22 21:45:00,0,2024-11-22 21:45:00,2024-11-22 21:45:00,99119.2000,99429.8000,Friday,0.3134,0.5223,0
24231,2024-11-22 21:30:00,1,2024-11-22 21:45:00,2024-11-22 21:45:00,99119.2000,99429.8000,Friday,0.3134,0.5223,0
24232,2024-11-22 21:45:00,1,2024-11-22 22:00:00,2024-11-22 22:00:00,99429.8000,99107.4000,Friday,-0.3242,-0.5404,0
24233,2024-11-22 21:30:00,2,2024-11-22 22:00:00,2024-11-22 22:00:00,99429.8000,99107.4000,Friday,-0.3242,-0.5404,0
24234,2024-11-22 22:15:00,0,2024-11-22 22:15:00,2024-11-22 22:15:00,99107.4000,99013.5000,Friday,-0.0947,-0.1579,0
24235,2024-11-22 21:45:00,2,2024-11-22 22:15:00,2024-11-22 22:15:00,99107.4000,99013.5000,Friday,-0.0947,-0.1579,0
24236,2024-11-22 21:30:00,3,2024-11-22 22:15:00,2024-11-22 22:15:00,99107.4000,99013.5000,Friday,-0.0947,-0.1579,0
24237,2024-11-22 22:30:00,0,2024-11-22 22:30:00,2024-11-22 22:30:00,99013.5000,98728.0000,Friday,-0.2883,-0.4806,0
24238,2024-11-22 22:15:00,1,2024-11-22 22:30:00,2024-11-22 22:30:00,99013.5000,98728.0000,Friday,-0.2883,-0.4806,0
24239,2024-11-22 21:45:00,3,2024-11-22 22:30:00,2024-11-22 22:30:00,99013.5000,98728.0000,Friday,-0.2883,-0.4806,0
24240,2024-11-22 22:45:00,0,2024-11-22 22:45:00,2024-11-22 22:45:00,98727.5000,98691.5000,Friday,-0.0365,-0.0608,0
24241,2024-11-22 22:30:00,1,2024-11-22 22:45:00,2024-11-22 22:45:00,98727.5000,98691.5000,Friday,-0.0365,-0.0608,0
24242,2024-11-22 22:15:00,2,2024-11-22 22:45:00,2024-11-22 22:45:00,98727.5000,98691.5000,Friday,-0.0365,-0.0608,0
24243,2024-11-22 23:00:00,0,2024-11-22 23:00:00,2024-11-22 23:00:00,98690.5000,98895.2000,Friday,0.2074,0.3457,0
24244,2024-11-22 22:45:00,1,2024-11-22 23:00:00,2024-11-22 23:00:00,98690.5000,98895.2000,Friday,0.2074,0.3457,0
24245,2024-11-22 22:30:00,2,2024-11-22 23:00:00,2024-11-22 23:00:00,98690.5000,98895.2000,Friday,0.2074,0.3457,0
24246,2024-11-22 22:15:00,3,2024-11-22 23:00:00,2024-11-22 23:00:00,98690.5000,98895.2000,Friday,0.2074,0.3457,0
24247,2024-11-22 23:00:00,1,2024-11-22 23:15:00,2024-11-22 23:15:00,98895.2000,98823.6000,Friday,-0.0724,-0.1207,0
24248,2024-11-22 22:45:00,2,2024-11-22 23:15:00,2024-11-22 23:15:00,98895.2000,98823.6000,Friday,-0.0724,-0.1207,0
24249,2024-11-22 22:30:00,3,2024-11-22 23:15:00,2024-11-22 23:15:00,98895.2000,98823.6000,Friday,-0.0724,-0.1207,0
24250,2024-11-22 23:30:00,0,2024-11-22 23:30:00,2024-11-22 23:30:00,98816.4000,98836.7000,Friday,0.0205,0.0342,0
24251,2024-11-22 23:00:00,2,2024-11-22 23:30:00,2024-11-22 23:30:00,98816.4000,98836.7000,Friday,0.0205,0.0342,0
24252,2024-11-22 22:45:00,3,2024-11-22 23:30:00,2024-11-22 23:30:00,98816.4000,98836.7000,Friday,0.0205,0.0342,0
24253,2024-11-22 23:45:00,0,2024-11-22 23:45:00,2024-11-22 23:45:00,98846.0000,98958.9000,Friday,0.1142,0.1904,0
24254,2024-11-22 23:30:00,1,2024-11-22 23:45:00,2024-11-22 23:45:00,98846.0000,98958.9000,Friday,0.1142,0.1904,0
24255,2024-11-22 23:00:00,3,2024-11-22 23:45:00,2024-11-22 23:45:00,98846.0000,98958.9000,Friday,0.1142,0.1904,0
24256,2024-11-22 23:45:00,1,2024-11-23 00:00:00,2024-11-23 02:30:00,98959.2000,98365.4448,Stop,-0.6000,-1.0000,10
24257,2024-11-22 23:30:00,2,2024-11-23 00:00:00,2024-11-23 02:30:00,98959.2000,98365.4448,Stop,-0.6000,-1.0000,10
24258,2024-11-22 23:45:00,2,2024-11-23 00:15:00,2024-11-23 16:15:00,98763.1000,98170.5214,Stop,-0.6000,-1.0000,64
24259,2024-11-22 23:30:00,3,2024-11-23 00:15:00,2024-11-23 16:15:00,98763.1000,98170.5214,Stop,-0.6000,-1.0000,64
24260,2024-11-23 00:30:00,0,2024-11-23 00:30:00,2024-11-23 16:15:00,98891.1000,98297.7534,Stop,-0.6000,-1.0000,63
24261,2024-11-22 23:45:00,3,2024-11-23 00:30:00,2024-11-23 16:15:00,98891.1000,98297.7534,Stop,-0.6000,-1.0000,63
24262,2024-11-23 00:30:00,1,2024-11-23 00:45:00,2024-11-23 16:15:00,98684.1000,98091.9954,Stop,-0.6000,-1.0000,62
24263,2024-11-23 00:30:00,2,2024-11-23 01:00:00,2024-11-23 16:15:00,98707.5000,98115.2550,Stop,-0.6000,-1.0000,61
24264,2024-11-23 00:30:00,3,2024-11-23 01:15:00,2024-11-23 16:15:00,98638.1000,98046.2714,Stop,-0.6000,-1.0000,60
24265,2024-11-24 01:30:00,0,2024-11-24 01:30:00,2024-11-24 10:30:00,98267.2000,97843.1727,Stop,-0.4315,-0.7192,36
24266,2024-11-24 01:30:00,1,2024-11-24 01:45:00,2024-11-24 10:30:00,98216.7000,97842.8560,Stop,-0.3806,-0.6344,35
24267,2024-11-24 01:30:00,2,2024-11-24 02:00:00,2024-11-24 10:30:00,98291.7000,97845.9087,Stop,-0.4535,-0.7559,34
24268,2024-11-24 01:30:00,3,2024-11-24 02:15:00,2024-11-24 09:15:00,98576.7000,97985.2398,Stop,-0.6000,-1.0000,28
24269,2024-11-24 23:30:00,0,2024-11-24 23:30:00,2024-11-25 01:15:00,98070.2000,97481.7788,Stop,-0.6000,-1.0000,7
24270,2024-11-24 23:30:00,1,2024-11-24 23:45:00,2024-11-25 01:15:00,97759.7000,97173.1418,Stop,-0.6000,-1.0000,6
24271,2024-11-24 23:30:00,2,2024-11-25 00:00:00,2024-11-25 01:15:00,98000.7000,97412.6958,Stop,-0.6000,-1.0000,5
24272,2024-11-24 23:30:00,3,2024-11-25 00:15:00,2024-11-25 01:15:00,97778.2000,97191.5308,Stop,-0.6000,-1.0000,4
24273,2024-11-25 04:30:00,0,2024-11-25 04:30:00,2024-11-25 13:00:00,97809.7000,97792.7947,Stop,-0.0173,-0.0288,34
24274,2024-11-25 04:30:00,1,2024-11-25 04:45:00,2024-11-25 13:00:00,97863.7000,97795.4969,Stop,-0.0697,-0.1162,33
24275,2024-11-25 04:30:00,2,2024-11-25 05:00:00,2024-11-25 13:00:00,97896.7000,97795.3491,Stop,-0.1035,-0.1725,32
24276,2024-11-25 04:30:00,3,2024-11-25 05:15:00,2024-11-25 13:00:00,98061.2000,97790.0713,Stop,-0.2765,-0.4608,31
24277,2024-11-27 11:15:00,0,2024-11-27 11:15:00,2024-11-27 12:00:00,93737.7000,93175.2738,Stop,-0.6000,-1.0000,3
24278,2024-11-27 11:15:00,1,2024-11-27 11:30:00,2024-11-27 12:15:00,93552.2000,92990.8868,Stop,-0.6000,-1.0000,3
