breakeven_R,atr14_pct,atr_ratio_14_90,vol20,vol200,vol_ratio_20_200,range_pct,dist_ema20_atr,dist_ema50_atr,dist_ema200_atr,ret20_atr,ret50_atr,pos_in_range50,dist_hh20_atr,mom14,mom_diff,vwap_dist_atr,vwap_slope_atr,rsi14,vol_ratio_volume,gap_open_atr,hour,dow,label,entry_time,label_end_time,origin_bar,entry_bar,entry_price,leg,entry_vs_base_R
2.25562354,0.00562779,1.58034803,0.00318704,0.00249886,1.27540060,0.00558166,-0.03910530,0.04522985,1.70248171,-1.08427123,0.37394524,0.59391001,-1.19254538,100.02660010,0.31978026,0.91030938,0.00199071,50.29374472,1.30073211,-0.02022704,12,6,1,2025-01-19 12:15:00,2025-01-19 19:59:00,198130,198131,104526.80000000,1,0.61550457
2.24871195,0.00562771,1.58499947,0.00324343,0.00250624,1.29414270,0.00399405,-0.55017788,-0.50295619,1.12776153,-1.39674304,-0.28101972,0.44274775,-1.76524037,100.00191933,-0.02468077,0.34590855,-0.00153233,50.02101812,1.06066403,0.00034104,12,6,1,2025-01-19 12:30:00,2025-01-19 19:52:00,198130,198132,104205.30000000,2,0.10098372
2.24408662,0.00553363,1.56171882,0.00330698,0.00251261,1.31615289,0.00449801,-0.02322224,0.02134515,1.65909910,-0.55071819,0.63406079,0.58221940,-1.25774698,100.57101891,0.56909958,0.88337238,-0.00040231,56.20451694,0.86672048,0.00000000,12,6,1,2025-01-19 12:45:00,2025-01-19 19:59:00,198130,198133,104512.90000000,3,0.59325934
2.47623937,0.00469045,1.19937224,0.00424836,0.00267336,1.58914896,0.01784575,-2.02954906,-1.45641850,0.51780049,-1.42599600,0.07076802,0.33419389,-4.11436252,99.34486600,-1.97190597,-0.44486126,0.01653581,41.68320186,1.75267821,0.04908764,21,6,0,2025-01-19 21:30:00,2025-01-19 21:48:00,198168,198168,104261.70000000,0,0.00000000
2.52238211,0.00520636,1.30713248,0.00421912,0.00266827,1.58121963,0.00925109,-1.67483320,-1.28239127,0.43964320,-0.83536706,0.56391423,0.33015589,-3.72957391,99.24517845,-0.09968755,-0.43780774,0.01449944,40.21768640,2.11915363,0.01603286,21,6,0,2025-01-19 21:45:00,2025-01-19 21:49:00,198168,198169,104234.20000000,1,-0.04395989
2.58281019,0.00571101,1.40052961,0.00449385,0.00271197,1.65704108,0.00878404,-2.54546612,-2.35684216,-0.86306232,-2.15762118,-1.06341110,0.00326563,-4.70022966,98.64876331,-0.59641514,-1.66999958,-0.00747916,34.84592520,2.28661130,-0.01590717,22,6,0,2025-01-19 22:00:00,2025-01-19 22:04:00,198168,198170,103462.40000000,2,-1.27771432
2.64545231,0.00648722,1.55307662,0.00454759,0.00271188,1.67691147,0.01267952,-1.50878460,-1.44324993,-0.19002349,-0.83017388,-0.74111535,0.35458854,-3.55759118,99.03862843,0.38986511,-0.88053274,-0.01918169,39.97613602,2.29699053,-0.00059372,22,6,0,2025-01-19 22:15:00,2025-01-19 22:39:00,198168,198171,103852.10000000,3,-0.65476265
4.31361992,0.00988484,1.45098557,0.00771462,0.00413274,1.86670945,0.01202149,4.41335744,4.94913914,4.72799862,6.52279401,3.43556624,0.92343110,-0.70376116,106.64238985,-0.60429563,4.52046078,0.06036028,90.93893074,1.31239991,0.02255764,7,0,0,2025-01-20 07:30:00,2025-01-20 07:36:00,198208,198208,108554.80000000,0,0.00000000
4.38188155,0.01046363,1.51237738,0.00802302,0.00416120,1.92805207,0.01063755,3.18791369,3.87503958,3.78478235,5.55550066,2.38955610,0.84621314,-1.34473498,106.02081081,-0.62157904,3.58207621,0.04330109,84.39765740,1.03508871,-0.00133019,7,0,0,2025-01-20 07:45:00,2025-01-20 07:58:00,198209,198209,107767.70000000,0,0.00000000
4.38188155,0.01046363,1.51237738,0.00802302,0.00416120,1.92805207,0.01063755,3.18791369,3.87503958,3.78478235,5.55550066,2.38955610,0.84621314,-1.34473498,106.02081081,-0.62157904,3.58207621,0.04330109,84.39765740,1.03508871,-0.00133019,7,0,0,2025-01-20 07:45:00,2025-01-20 07:58:00,198208,198209,107767.70000000,1,-1.20845263
4.43203001,0.01102508,1.57547407,0.00837841,0.00417804,2.00534372,0.01101713,2.11747334,2.88004343,2.88229801,4.39153484,1.63857670,0.76145998,-1.99508037,105.21688650,-0.80392431,2.68721173,0.03016715,77.28994668,0.93195598,0.00000000,8,0,0,2025-01-20 08:00:00,2025-01-20 12:17:00,198210,198210,106933.50000000,0,0.00000000
4.43203001,0.01102508,1.57547407,0.00837841,0.00417804,2.00534372,0.01101713,2.11747334,2.88004343,2.88229801,4.39153484,1.63857670,0.76145998,-1.99508037,105.21688650,-0.80392431,2.68721173,0.03016715,77.28994668,0.93195598,0.00000000,8,0,0,2025-01-20 08:00:00,2025-01-20 12:17:00,198209,198210,106933.50000000,1,-1.29012063
4.43203001,0.01102508,1.57547407,0.00837841,0.00417804,2.00534372,0.01101713,2.11747334,2.88004343,2.88229801,4.39153484,1.63857670,0.76145998,-1.99508037,105.21688650,-0.80392431,2.68721173,0.03016715,77.28994668,0.93195598,0.00000000,8,0,0,2025-01-20 08:00:00,2025-01-20 12:17:00,198208,198210,106933.50000000,2,-2.48921896
4.43223901,0.01110764,1.58717589,0.00838387,0.00419647,1.99783910,0.00861657,2.44177164,3.31524592,3.41842865,5.04139142,1.97349277,0.83560505,-1.35546450,105.37294910,0.15606261,3.23137761,0.02908586,77.72066249,0.84502527,0.00125429,8,0,0,2025-01-20 08:15:00,2025-01-20 12:13:00,198210,198211,107666.10000000,1,1.14183114
4.43223901,0.01110764,1.58717589,0.00838387,0.00419647,1.99783910,0.00861657,2.44177164,3.31524592,3.41842865,5.04139142,1.97349277,0.83560505,-1.35546450,105.37294910,0.15606261,3.23137761,0.02908586,77.72066249,0.84502527,0.00125429,8,0,0,2025-01-20 08:15:00,2025-01-20 12:13:00,198209,198211,107666.10000000,2,-0.15712809
4.43223901,0.01110764,1.58717589,0.00838387,0.00419647,1.99783910,0.00861657,2.44177164,3.31524592,3.41842865,5.04139142,1.97349277,0.83560505,-1.35546450,105.37294910,0.15606261,3.23137761,0.02908586,77.72066249,0.84502527,0.00125429,8,0,0,2025-01-20 08:15:00,2025-01-20 12:13:00,198208,198211,107666.10000000,3,-1.36444143
4.39634581,0.01112911,1.60326953,0.00832908,0.00419762,1.98423626,0.00598739,2.34824439,3.32973083,3.53292854,5.29863020,1.54425363,0.85542169,-1.18761827,105.66088010,0.28793100,3.35425427,0.02782904,78.88223593,0.74252311,-0.00116629,8,0,0,2025-01-20 08:30:00,2025-01-20 12:12:00,198210,198212,107858.60000000,2,1.44186184
4.39634581,0.01112911,1.60326953,0.00832908,0.00419762,1.98423626,0.00598739,2.34824439,3.32973083,3.53292854,5.29863020,1.54425363,0.85542169,-1.18761827,105.66088010,0.28793100,3.35425427,0.02782904,78.88223593,0.74252311,-0.00116629,8,0,0,2025-01-20 08:30:00,2025-01-20 12:12:00,198209,198212,107858.60000000,3,0.14058016
4.38138385,0.01098097,1.58755337,0.00828540,0.00419745,1.97391326,0.00438765,2.29673523,3.39295772,3.69983234,5.59261712,1.82574617,0.87501521,-1.03866020,105.58091724,-0.07996286,3.52979012,0.02646550,78.73963449,0.69761032,-0.01399039,8,0,0,2025-01-20 08:45:00,2025-01-20 09:39:00,198210,198213,108036.60000000,3,1.71929283
4.75164080,0.00734203,0.97881564,0.00426537,0.00427109,0.99866174,0.01983380,-0.89149877,0.99248695,2.91647987,-2.55092872,6.82574471,0.72107622,-3.17226453,98.50588805,-0.69422819,2.90433269,0.04089564,32.73057604,1.59012893,-0.03004402,12,0,0,2025-01-20 12:30:00,2025-01-20 15:45:00,198228,198228,106511.80000000,0,0.00000000
4.81013848,0.00732637,0.96463689,0.00402939,0.00427204,0.94319993,0.00906889,-1.06061900,0.69136433,2.62521967,-1.86112920,6.44879919,0.69919070,-3.46254505,97.91947761,-0.58641044,2.61544579,0.02396013,24.71457354,0.97394654,-0.00012838,12,0,0,2025-01-20 12:45:00,2025-01-20 15:46:00,198228,198229,106319.40000000,1,-0.30106210
4.78636303,0.00722793,0.95635065,0.00379281,0.00427932,0.88631132,0.00794404,-0.46783106,1.20257673,3.17213002,-0.24210780,7.47929049,0.74251552,-2.94197263,98.76418362,0.84470601,3.17045725,0.02368613,34.81503376,0.83225434,0.00738766,13,0,0,2025-01-20 13:00:00,2025-01-20 15:23:00,198228,198230,106752.40000000,2,0.37648411
4.78187688,0.00704453,0.93294445,0.00343287,0.00427776,0.80249315,0.00560735,-0.36238384,1.26094215,3.29895469,-1.14074960,8.23179160,0.74805910,-2.93766614,99.05651453,0.29233091,3.30932894,0.02106572,37.88611303,0.76356538,0.00983519,13,0,0,2025-01-20 13:15:00,2025-01-20 15:19:00,198228,198231,106813.70000000,3,0.47240462
5.19526426,0.00777568,0.94777839,0.00461398,0.00442018,1.04384479,0.01888213,-2.64269270,-1.81729421,0.20817593,-3.69507010,4.02193602,0.43716065,-4.60288097,98.34890407,-0.81332261,0.32295292,0.00913874,33.69907699,1.90400982,0.01669311,16,0,0,2025-01-20 16:00:00,2025-01-20 16:13:00,198242,198242,104789.90000000,0,0.00000000
5.34169931,0.00854142,1.01247001,0.00461499,0.00442948,1.04188175,0.01949273,-2.64315310,-2.08176553,-0.31175827,-4.02629195,3.26419405,0.38096783,-4.71353795,98.12508524,-0.22381883,-0.20864208,-0.00131129,32.29599631,1.38186725,0.02715766,16,0,0,2025-01-20 16:15:00,2025-01-20 17:05:00,198242,198243,104350.30000000,1,-0.69917680
5.33586892,0.00874954,1.03854430,0.00529791,0.00449327,1.17907577,0.01222099,-1.21596906,-0.77028849,0.89886437,-3.02472147,3.97901811,0.51281921,-3.34372363,98.77729241,0.65220717,1.00418046,0.00331630,39.67078189,1.10144053,-0.00336020,16,0,0,2025-01-20 16:30:00,2025-01-20 17:04:00,198242,198244,105438.40000000,2,1.03142892
5.39390204,0.00945227,1.10985424,0.00570073,0.00452519,1.25977490,0.01647505,-0.22599817,0.15312935,1.67494886,-1.64783737,4.64049472,0.61992356,-2.20321996,99.53748047,0.76018805,1.77643693,0.01203337,46.53537564,0.96504006,-0.00009951,16,0,0,2025-01-20 16:45:00,2025-01-20 17:04:00,198242,198245,106312.20000000,3,2.42119390
5.41247759,0.00943529,1.10405698,0.00571370,0.00452604,1.26240555,0.00604611,-0.05196484,0.30915240,1.82555683,-1.57432317,4.82757934,0.63850498,-2.03506427,99.35914005,-0.17834042,1.93190573,0.01350741,45.04930512,0.89454832,0.00000000,17,0,0,2025-01-20 17:00:00,2025-01-20 17:04:00,198246,198246,106481.70000000,0,0.00000000
5.85536214,0.01238250,1.33917993,0.00740000,0.00480576,1.53981959,0.04663975,-1.73760693,-1.57466889,-0.45202100,-2.42884385,1.46253714,0.30840689,-3.01766154,96.78260320,-2.57653685,-0.36630902,-0.00733210,30.80022645,2.75521566,0.00892501,17,0,0,2025-01-20 17:15:00,2025-01-20 17:33:00,198246,198247,104070.80000000,1,-3.77357486
5.95910887,0.01318550,1.40132767,0.00732107,0.00480528,1.52354874,0.01652608,-1.50461325,-1.45070445,-0.45068433,-1.83584445,1.41164400,0.30286228,-2.86557681,96.52037306,-0.26223013,-0.37249522,-0.00219408,28.69834922,1.97378948,0.00138532,17,0,0,2025-01-20 17:30:00,2025-01-20 17:33:00,198246,198248,104019.30000000,2,-3.85418339
6.42174726,0.01607465,1.58449458,0.01011307,0.00531390,1.90313684,0.04116892,-3.03498140,-3.17900061,-2.43657089,-3.50185417,-1.04328171,0.02154816,-4.50811422,93.63778868,-2.88258438,-2.36038742,-0.03439231,21.24313551,2.49947665,0.03294249,17,0,0,2025-01-20 17:45:00,2025-01-21 01:30:00,198246,198249,100706.90000000,3,-9.03879884
5.52743320,0.00411296,0.47122365,0.00285872,0.00597321,0.47859071,0.00512068,1.78689489,1.23853199,-1.17906257,2.80835356,1.36512271,0.82819882,-0.07787217,101.01125865,-0.19925364,-1.44476127,0.02256981,68.77981284,0.96171970,0.02052994,10,1,1,2025-01-21 10:30:00,2025-01-21 18:24:00,198316,198316,103041.80000000,0,0.00000000
5.44043967,0.00395860,0.46084578,0.00278646,0.00597428,0.46640845,0.00208272,1.26812227,0.79824806,-1.66882083,3.23460472,1.05003684,0.77664189,-0.53938735,100.61545295,-0.39580570,-2.03801629,0.07586329,61.57668102,1.04168854,-0.00884242,10,1,1,2025-01-21 10:45:00,2025-01-21 16:14:00,198316,198317,102842.90000000,1,-0.32171410
5.31418694,0.00409818,0.48841089,0.00263876,0.00597198,0.44185650,0.00387221,1.47012801,1.12580323,-1.19535379,4.29794434,0.20962694,0.82352941,-0.45099399,100.72953874,0.11408579,-1.64518870,0.08178709,63.16290886,0.81865800,0.00047373,11,1,1,2025-01-21 11:00:00,2025-01-21 16:15:00,198316,198318,103016.40000000,2,-0.04108365
5.26308888,0.00421202,0.50685442,0.00264584,0.00597584,0.44275658,0.00509224,2.15227946,1.96496081,-0.20214899,4.20858473,0.43061385,0.93838588,-0.06151626,101.40422119,0.67468245,-0.76527721,0.12517886,74.03752559,0.74028368,-0.00068861,11,1,0,2025-01-21 11:15:00,2025-01-21 15:02:00,198316,198319,103431.60000000,3,0.63048847
2.64428345,0.00347667,0.83263827,0.00213419,0.00513696,0.41545754,0.00774943,-2.62540361,-3.20645446,-1.99184462,-3.33490044,-4.53180310,0.10150897,-4.22317478,99.12141093,-0.65840065,-1.21415696,0.04955753,33.36941227,1.69578098,0.02046460,14,2,0,2025-01-22 14:00:00,2025-01-22 16:42:00,198426,198426,104015.10000000,0,0.00000000
2.62592184,0.00365633,0.88189346,0.00209842,0.00510614,0.41095949,0.00454865,-2.20295613,-2.87007613,-1.81431919,-2.45733494,-3.68692256,0.15901678,-3.95376699,99.08157706,-0.03983386,-1.13742774,0.04418275,32.33429817,1.64717250,-0.01261924,14,2,0,2025-01-22 14:15:00,2025-01-22 16:42:00,198426,198427,104026.10000000,1,0.01762565
