ticket,open_time,close_time,signal_time,origin_bar,leg,entry_bar,exit_bar,entry_price,exit_price,exit_reason,pl_pct,R,bars_held,row_id,chunk,probability_random_kfold,fold_random_kfold,probability_grouped_kfold,fold_grouped_kfold,probability_walk_forward,fold_walk_forward,probability_purged_walk_forward,fold_purged_walk_forward
12361,2023-09-27 19:15:00,2023-09-28 03:00:00,2023-09-27 18:45:00,156863,2,156865,156896,26239.4,26308.8406667,Stop,0.264642738274,0.441071230457,31,19766,4,0.699010205539,4,0.458580404151,1,0.319676918553,3,0.261338894927,3
12362,2023-09-27 19:30:00,2023-09-28 01:00:00,2023-09-27 18:45:00,156863,3,156866,156888,26247.1,26311.4837778,Stop,0.24529863405,0.40883105675,22,19767,4,0.601489329624,2,0.395739603399,1,0.541085587341,3,0.57970134566,3
12363,2023-09-28 03:15:00,2023-09-28 16:45:00,2023-09-28 03:15:00,156897,0,156897,156951,26299.3,27040.19,Stop,2.81714722445,4.69524537408,54,19768,4,0.501513208673,5,0.493124830197,3,0.362579120398,3,0.281737026601,3
12364,2023-09-28 03:30:00,2023-09-28 16:45:00,2023-09-28 03:15:00,156897,1,156898,156951,26329.5,27039.0457778,Stop,2.69486992832,4.49144988054,53,19769,4,0.591194724118,1,0.530978470592,3,0.489452076852,3,0.343482345468,3
12365,2023-09-28 03:45:00,2023-09-28 16:45:00,2023-09-28 03:15:00,156897,2,156899,156951,26329.4,27038.6108889,Stop,2.69360824359,4.48934707266,52,19770,4,0.684035091939,2,0.60370199067,3,0.52367157548,3,0.432311338878,3
12366,2023-09-28 04:00:00,2023-09-28 16:45:00,2023-09-28 03:15:00,156897,3,156900,156951,26324.3,27038.138,Stop,2.71170743382,4.51951238969,51,19771,4,0.487217055847,2,0.553201024016,3,0.32178166132,3,0.328597478916,3
12367,2023-09-28 17:00:00,2023-09-28 18:45:00,2023-09-28 17:00:00,156952,0,156952,156959,27028.8,26959.7848889,Stop,-0.255339160862,-0.425565268104,7,19772,4,0.542085671222,4,0.598903076478,3,0.383765604219,3,0.35551875439,3
12368,2023-09-28 17:15:00,2023-09-28 18:45:00,2023-09-28 17:00:00,156952,1,156953,156959,27137.7,26974.8738,Stop,-0.6,-1,6,19773,4,0.482967538087,3,0.321142488903,3,0.21593136877,3,0.240787674378,3
12369,2023-09-28 17:30:00,2023-09-28 18:45:00,2023-09-28 17:00:00,156952,2,156954,156959,27058.1,26953.5866667,Stop,-0.386255255666,-0.643758759443,5,19774,4,0.407136889635,5,0.453844904761,3,0.293324141357,3,0.328511995764,3
12370,2023-09-28 17:45:00,2023-09-28 18:45:00,2023-09-28 17:00:00,156952,3,156955,156959,27101.8,26952.7717778,Stop,-0.549883115595,-0.916471859324,4,19775,4,0.469427905526,2,0.42208088126,3,0.382220142328,3,0.477653056007,3
