ticket,open_time,close_time,signal_time,origin_bar,leg,entry_bar,exit_bar,entry_price,exit_price,exit_reason,pl_pct,R,bars_held,row_id,chunk,probability_random_kfold,fold_random_kfold,probability_grouped_kfold,fold_grouped_kfold,probability_walk_forward,fold_walk_forward,probability_purged_walk_forward,fold_purged_walk_forward
5036,2019-12-16 16:00:00,2019-12-16 18:15:00,2019-12-16 15:30:00,43024,2,43026,43035,7022.1,6995.20711111,Stop,-0.382975020135,-0.638291700225,9,5058,2,0.422680394383,4,0.688276844189,4,0.358103718249,1,0.344097273763,1
5037,2019-12-16 16:15:00,2019-12-16 18:15:00,2019-12-16 15:30:00,43024,3,43027,43035,7028.3,6995.55755556,Stop,-0.465865777563,-0.776442962605,8,5059,2,0.557912875622,4,0.694234231658,4,0.43081071872,1,0.568329911501,1
5038,2019-12-18 15:45:00,2019-12-18 16:15:00,2019-12-18 15:45:00,43217,0,43217,43219,6764.9,6736.46466667,Stop,-0.420336343972,-0.700560573286,2,5060,2,0.524036611739,3,0.404158408818,2,0.537087391066,1,0.462838793715,1
5039,2019-12-18 16:00:00,2019-12-18 16:00:00,2019-12-18 15:45:00,43217,1,43218,43218,6770.2,6729.5788,Stop,-0.6,-1,0,5061,2,0.607055928642,1,0.377166388549,2,0.318661820942,1,0.425328895771,1
5040,2019-12-18 16:15:00,2019-12-18 23:00:00,2019-12-18 15:45:00,43217,2,43219,43246,6756.6,7257.91533333,Stop,7.41963906896,12.3660651149,27,5062,2,0.550673544049,4,0.380713281546,2,0.369707424953,1,0.35742532186,1
5041,2019-12-18 16:30:00,2019-12-18 23:00:00,2019-12-18 15:45:00,43217,3,43220,43246,6758.5,7257.472,Stop,7.38288081675,12.3048013612,26,5063,2,0.610828466094,1,0.547183703348,2,0.338632471643,1,0.485583056671,1
5042,2019-12-18 17:00:00,2019-12-18 17:30:00,2019-12-18 17:00:00,43222,0,43222,43224,6824.8,6783.8512,Stop,-0.6,-1,2,5064,2,0.68432576153,4,0.396940615932,2,0.232665818609,1,0.0818789095096,1
5043,2019-12-18 17:15:00,2019-12-18 17:30:00,2019-12-18 17:00:00,43222,1,43223,43224,6833.4,6792.3996,Stop,-0.6,-1,1,5065,2,0.555629044623,2,0.507871186454,2,0.128333798295,1,0.0837684711769,1
5044,2019-12-18 17:30:00,2019-12-18 18:15:00,2019-12-18 17:00:00,43222,2,43224,43227,6822.3,6781.3662,Stop,-0.6,-1,3,5066,2,0.572408572367,5,0.514405465308,2,0.262242698211,1,0.102680024027,1
5045,2019-12-18 17:45:00,2019-12-18 23:00:00,2019-12-18 17:45:00,43225,0,43225,43246,6809.2,7251.30755556,Stop,6.49279732649,10.8213288775,21,5067,2,0.530984780339,2,0.468083674644,1,0.294652704472,1,0.178607993582,1
5046,2019-12-18 17:45:00,2019-12-18 23:00:00,2019-12-18 17:00:00,43222,3,43225,43246,6809.2,7251.30755556,Stop,6.49279732649,10.8213288775,21,5068,2,0.583216023116,3,0.558660183291,2,0.294652704472,1,0.178607993582,1
5047,2019-12-18 18:00:00,2019-12-18 23:00:00,2019-12-18 17:45:00,43225,1,43226,43246,6809.9,7252.43488889,Stop,6.49840509976,10.8306751663,20,5069,2,0.508082159343,2,0.430843405953,1,0.341082986057,1,0.133338760242,1
5048,2019-12-18 18:15:00,2019-12-18 23:00:00,2019-12-18 17:45:00,43225,2,43227,43246,6781.3,7254.30533333,Stop,6.97514242599,11.6252373766,19,5070,2,0.586216524423,2,0.454700464274,1,0.424331049351,1,0.326573010219,1
5049,2019-12-18 18:30:00,2019-12-18 23:00:00,2019-12-18 17:45:00,43225,3,43228,43246,6794.1,7254.83733333,Stop,6.78143290993,11.3023881832,18,5071,2,0.582731952387,4,0.388308784865,1,0.44364984864,1,0.307101705474,1
5050,2019-12-18 23:15:00,2019-12-18 23:15:00,2019-12-18 23:15:00,43247,0,43247,43247,7274.5,7230.853,Stop,-0.6,-1,0,5072,2,0.284659688385,5,0.437435567003,4,0.166357128176,1,0.123300157527,1
5051,2019-12-21 04:00:00,2019-12-21 09:30:00,2019-12-21 04:00:00,43338,0,43338,43360,7110.6,7067.9364,Stop,-0.6,-1,22,5093,2,0.183485376659,1,0.434577653499,2,0.417078226275,1,0.371598022295,1
5052,2019-12-21 04:00:00,2019-12-21 09:30:00,2019-12-20 21:30:00,43336,2,43338,43360,7110.6,7067.9364,Stop,-0.6,-1,22,5094,2,0.183485376659,1,0.434577653499,2,0.417078226275,1,0.371598022295,1
5053,2019-12-21 04:00:00,2019-12-21 09:30:00,2019-12-20 21:15:00,43335,3,43338,43360,7110.6,7067.9364,Stop,-0.6,-1,22,5095,2,0.149302484482,3,0.434577653499,2,0.417078226275,1,0.371598022295,1
5054,2019-12-21 04:30:00,2019-12-21 07:15:00,2019-12-21 04:00:00,43338,2,43340,43351,7121.7,7078.9698,Stop,-0.6,-1,11,5098,2,0.334354585043,3,0.572096229663,2,0.297565592817,1,0.160392748607,1
5055,2019-12-21 09:45:00,2019-12-22 16:15:00,2019-12-21 09:45:00,43361,0,43361,43483,7064.4,7149.79488889,Stop,1.20880596921,2.01467661535,122,5100,2,0.65394905163,5,0.591111256984,2,0.587241801491,1,0.910386671126,1
5056,2019-12-21 10:15:00,2019-12-22 16:15:00,2019-12-21 09:45:00,43361,2,43363,43483,7071.7,7150.20444444,Stop,1.11012125012,1.85020208353,120,5102,2,0.375963229826,3,0.583397519355,2,0.293707049424,1,0.70617409858,1
5057,2019-12-21 10:30:00,2019-12-22 16:15:00,2019-12-21 09:45:00,43361,3,43364,43483,7070.7,7150.87155556,Stop,1.133855991,1.889759985,119,5103,2,0.775989072568,5,0.46398816755,2,0.40692711824,1,0.761715221552,1
5058,2019-12-22 16:45:00,2019-12-22 17:45:00,2019-12-22 16:45:00,43485,0,43485,43489,7167.5,7249.574,Stop,1.14508545518,1.90847575863,4,5104,2,0.783954607738,2,0.848482127276,2,0.630911216184,1,0.697653526152,1
5059,2019-12-22 17:00:00,2019-12-22 17:45:00,2019-12-22 16:45:00,43485,1,43486,43489,7168.6,7249.194,Stop,1.124264152,1.87377358666,3,5105,2,0.859039091159,1,0.735891166009,2,0.428580049999,1,0.718381670544,1
5060,2019-12-22 17:15:00,2019-12-22 17:45:00,2019-12-22 16:45:00,43485,2,43487,43489,7165.5,7248.75066667,Stop,1.16182634382,1.93637723971,2,5106,2,0.821080625685,5,0.829750356934,2,0.583560669202,1,0.749859079822,1
5061,2019-12-22 17:30:00,2019-12-22 18:00:00,2019-12-22 16:45:00,43485,3,43488,43490,7207.9,7275.906,Stop,0.943492556778,1.57248759463,2,5107,2,0.873176397947,1,0.777944015782,2,0.429603877288,1,0.529702040347,1
5062,2019-12-22 18:00:00,2019-12-22 19:15:00,2019-12-22 18:00:00,43490,0,43490,43495,7257,7353.12444444,Stop,1.32457550564,2.20762584274,5,5108,2,0.879596213864,1,0.855145118297,1,0.316717964365,1,0.713524962012,1
