method,row_id,entry_time,label_end_time,origin_bar,entry_bar,entry_price,leg,entry_vs_base_R,label,fold,probability
random_kfold,113,2018-01-12 21:15:00,2018-01-14 22:01:00,861,861,13739.9,0,0,0,4,0.0452685893571
random_kfold,114,2018-01-12 21:15:00,2018-01-14 22:01:00,860,861,13739.9,1,-1.26280866,0,3,0.0345730201141
random_kfold,115,2018-01-12 21:30:00,2018-01-14 22:01:00,861,862,13711.7,1,-0.34206945,0,4,0.0587852857778
random_kfold,116,2018-01-12 21:30:00,2018-01-14 22:01:00,860,862,13711.7,2,-1.6022863,0,5,0.105188734979
random_kfold,117,2018-01-12 21:45:00,2018-01-14 22:01:00,861,863,13720.9,2,-0.23047232,0,4,0.0625882077338
random_kfold,118,2018-01-12 21:45:00,2018-01-14 22:01:00,860,863,13720.9,3,-1.49153473,0,3,0.0328525543403
random_kfold,119,2018-01-14 22:00:00,2018-01-15 10:30:00,864,864,13357.3,0,0,0,2,0.075694042722
random_kfold,120,2018-01-14 22:00:00,2018-01-15 10:30:00,861,864,13357.3,3,-4.64098477,0,5,0.0632208564922
random_kfold,121,2018-01-14 22:15:00,2018-01-15 10:45:00,864,865,13395,1,0.47040445,0,1,0.109685614535
random_kfold,122,2018-01-14 22:30:00,2018-01-15 11:00:00,864,866,13408.5,2,0.63885166,0,1,0.0988510827178
random_kfold,123,2018-01-14 22:45:00,2018-01-15 03:06:00,864,867,13430.5,3,0.91335824,0,5,0.0805399448047
random_kfold,124,2018-01-15 19:30:00,2018-01-15 20:54:00,950,950,13778.6,0,0,0,2,0.445152468203
random_kfold,125,2018-01-15 19:45:00,2018-01-15 20:54:00,950,951,13766.5,1,-0.14636223,0,3,0.28985201814
random_kfold,126,2018-01-15 20:00:00,2018-01-15 20:53:00,950,952,13828.9,2,0.60843143,0,3,0.358225732644
random_kfold,127,2018-01-15 20:15:00,2018-01-15 20:38:00,950,953,13893.5,3,1.38983641,0,2,0.504152665525
